WAVE,FLUX,ERR,CONT
1419.01,0.70191485,0.094531593,0.80667426
1419.11,0.81312846,0.099744904,0.79968458
1419.21,0.9027767,0.10363214,0.7926936
1419.31,0.81139277,0.099886048,0.7857101
1419.4,0.7918423,0.098796609,0.77902619
1419.5,0.7107832,0.095167036,0.77244528
1419.6,0.67627181,0.093525661,0.76590432
1419.69,0.7876199,0.098735818,0.75936218
1419.79,0.90032575,0.10385525,0.73291027
1419.89,0.69585505,0.094698929,0.70250505
1419.98,0.59619854,0.089717537,0.672094
1420.08,0.70920341,0.09551943,0.64487167
1420.18,0.71149713,0.095211995,0.64105436
1420.28,0.71375042,0.095435293,0.6372507
1420.37,0.77780818,0.098536308,0.63345106
1420.47,0.61581239,0.090770913,0.64366371
1420.57,0.78459338,0.099005331,0.68634661
1420.66,0.64358133,0.09554777,0.72892987
1420.76,0.95286312,0.12128269,0.77141363
1420.86,0.5990887,0.10138364,0.77351192
1420.95,0.79988468,0.11135809,0.7328387
1421.05,0.87829715,0.11388757,0.69215832
1421.15,0.72121051,0.096793461,0.65136782
1421.25,0.64650559,0.092669324,0.66829506
1421.34,0.76481611,0.098284166,0.7135463
1421.44,0.82066678,0.1009743,0.7586919
1421.54,0.74410311,0.097463336,0.80418751
1421.63,0.84131042,0.1020794,0.8092909
1421.73,0.86796062,0.10332502,0.80765941
1421.83,0.83273517,0.10182237,0.80602536
1421.92,0.68588026,0.095080077,0.80395681
1422.02,0.85671786,0.1030265,0.7913053
1422.12,0.93010199,0.1059869,0.77868348
1422.21,0.81646661,0.10118427,0.76599536
1422.31,0.92560552,0.10585562,0.7517605
1422.41,0.6358753,0.092405961,0.7343374
1422.51,0.69274185,0.095280752,0.71691101
1422.6,0.69521508,0.095457042,0.69939332
1422.7,0.62501972,0.091797283,0.70422631
1422.8,0.75583186,0.098240669,0.73040312
1422.89,0.73376843,0.09723335,0.75674985
1422.99,0.68767087,0.095259947,0.78300231
1423.09,0.91469955,0.10568163,0.79105163
1423.18,1.0014733,0.10938123,0.79107122
1423.28,0.87331175,0.10383764,0.79109119
1423.38,0.83615219,0.10250641,0.79111094
1423.47,0.88025414,0.10441679,0.78698311
1423.57,0.78768862,0.10032377,0.78225169
1423.67,0.83265033,0.10235311,0.77752516
1423.77,0.84038046,0.10270495,0.77222491
1423.86,0.84153252,0.10280372,0.75784418
1423.96,0.74477202,0.098248211,0.74338827
1424.06,0.65249162,0.093542105,0.72898414
1424.15,0.89651319,0.10517713,0.71244508
1424.25,0.81634931,0.10174357,0.68905367
1424.35,0.72353141,0.097360946,0.66568735
1424.44,0.66524368,0.094703308,0.64237572
1424.54,0.74471096,0.098522484,0.65152425
1424.64,0.76727679,0.099593935,0.70397939
1424.74,0.9058809,0.10584848,0.75631209
1424.83,0.75946563,0.099304551,0.80872042
1424.93,0.8803939,0.10495637,0.83233568
1425.03,0.5762014,0.090366786,0.83769596
1425.12,0.71476191,0.097417299,0.84304373
1425.22,0.70422008,0.095414283,0.84839256
1425.32,0,0,0.84325771
1425.41,0,0,0.83696452
